tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
8.0,1.0,18.0,0.345458984375,BL_Stream
511.0,1.0,171.0,0.82421875,Microwave_Oven
7.0,1.0,18.0,0.34765625,BL_Stream
18.0,1.0,461.0,0.030517578125,BL_Beacon
371.0,2.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,30.0,0.108154296875,WiFi_Beacon
481.0,1.0,173.0,0.8154296875,Microwave_Oven
353.0,12.0,2.0,0.990478515625,WiFi_Stream
9.0,1.0,769.0,0.01123046875,BL_Beacon
528.0,9.0,1.0,0.994873046875,WiFi_Stream
273.0,2.0,2.0,0.989990234375,WiFi_Stream
15.0,1.0,461.0,0.0244140625,BL_Beacon
499.0,1.0,2.0,0.9912109375,WiFi_Stream
421.0,5.0,1.0,0.989013671875,WiFi_Stream
519.0,1.0,172.0,0.82275390625,Microwave_Oven
343.0,4.0,1.0,0.99169921875,WiFi_Stream
526.0,1.0,169.0,0.810302734375,Microwave_Oven
372.0,3.0,1.0,0.98681640625,WiFi_Stream
2.0,1.0,30.0,0.10693359375,WiFi_Beacon
6.0,1.0,1009.0,0.003662109375,BL_Beacon
343.0,5.0,1.0,0.992431640625,WiFi_Stream
300.0,10.0,1.0,0.99169921875,WiFi_Stream
18.0,1.0,462.0,0.025634765625,BL_Beacon
6.0,1.0,14.0,0.3388671875,BL_Stream
10.0,1.0,460.0,0.0302734375,BL_Beacon
18.0,1.0,594.0,0.01611328125,BL_Beacon
9.0,1.0,18.0,0.32666015625,BL_Stream
6.0,1.0,21.0,0.3486328125,BL_Stream
2.0,1.0,30.0,0.10546875,WiFi_Beacon
501.0,1.0,150.0,0.804931640625,Microwave_Oven
15.0,1.0,1233.0,0.01123046875,BL_Beacon
501.0,1.0,171.0,0.7822265625,Microwave_Oven
6.0,1.0,14.0,0.33544921875,BL_Stream
2.0,1.0,31.0,0.109130859375,WiFi_Beacon
7.0,1.0,18.0,0.34521484375,BL_Stream
2.0,1.0,30.0,0.109619140625,WiFi_Beacon
16.0,1.0,621.0,0.026123046875,BL_Beacon
6.0,1.0,21.0,0.33837890625,BL_Stream
2.0,1.0,30.0,0.10986328125,WiFi_Beacon
2.0,1.0,623.0,0.002685546875,BL_Beacon
495.0,1.0,173.0,0.827392578125,Microwave_Oven
483.0,1.0,167.0,0.8134765625,Microwave_Oven
518.0,1.0,1.0,0.991943359375,WiFi_Stream
472.0,1.0,171.0,0.811767578125,Microwave_Oven
9.0,1.0,18.0,0.332763671875,BL_Stream
7.0,1.0,18.0,0.339599609375,BL_Stream
6.0,1.0,14.0,0.350341796875,BL_Stream
501.0,1.0,135.0,0.814208984375,Microwave_Oven
