tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
2.0,20.0,11.636363636363637,0.10546875,WiFi_Beacon
3.0,18.0,12.19047619047619,0.23046875,BL_Stream
189.0,1.0,1.3473684210526315,0.9921875,WiFi_Stream
14.0,219.0,1.0987124463519313,0.0625,BL_Beacon
5.0,11.0,16.0,0.34765625,BL_Stream
203.0,31.0,1.0940170940170941,0.83203125,Microwave_Oven
3.0,12.0,17.066666666666666,0.28125,BL_Stream
256.0,0.0,1.0,1.0,Microwave_Oven
18.0,146.0,1.5609756097560976,0.08203125,BL_Beacon
235.0,6.0,1.062240663900415,0.953125,Microwave_Oven
2.0,20.0,11.636363636363637,0.12109375,WiFi_Beacon
199.0,1.0,1.28,0.9921875,WiFi_Stream
128.0,1.0,1.9844961240310077,0.9921875,WiFi_Stream
